,age,health_ins,logwage,wage,maritl_1. Never Married,maritl_2. Married,maritl_3. Widowed,maritl_4. Divorced,maritl_5. Separated,race_1. White,race_2. Black,race_3. Asian,race_4. Other,education_1. < HS Grad,education_2. HS Grad,education_3. Some College,education_4. College Grad,education_5. Advanced Degree,region_2. Middle Atlantic,jobclass_1. Industrial,jobclass_2. Information,health_1. <=Good,health_2. >=Very Good
1617,56,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1618,34,2. No,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1619,23,2. No,3.69897000433602,40.4056652596845,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
1620,30,1. Yes,4.92941892571429,138.299126920883,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1621,38,2. No,4.63346845557959,102.870246933215,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1622,43,1. Yes,4.38021124171161,79.8549003093467,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
1623,58,1. Yes,4.7160033436348,111.720849360989,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1624,36,2. No,4.130333768495009,62.198679430261,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1625,48,1. Yes,4.25527250510331,70.47601964694451,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1626,35,1. Yes,4.454844860008509,86.0428011301927,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1627,22,2. No,4.60205999132796,99.6894636984864,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1628,50,1. Yes,4.732393759822969,113.567089569751,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1629,58,2. No,4.61278385671974,100.764272842107,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1630,20,2. No,4.11394335230684,61.1875264339915,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1631,44,1. Yes,4.73279569828933,113.61274572643,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1632,50,1. Yes,4.90308998699194,134.705375118879,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
1633,55,1. Yes,4.653231815323401,104.923531700709,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1634,39,1. Yes,4.69897000433602,109.833985642199,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1635,32,1. Yes,5.62321723414596,276.778413321176,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1636,50,2. No,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1637,24,2. No,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
1638,53,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1639,35,2. No,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1640,25,1. Yes,4.38021124171161,79.8549003093467,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
1641,24,1. Yes,4.69897000433602,109.833985642199,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
1642,57,1. Yes,5.0,148.413159102577,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1643,43,1. Yes,4.1760912590556805,65.1108537153447,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
1644,33,1. Yes,4.48072537898849,88.2986994723057,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1645,40,1. Yes,4.51851393987789,91.6992261117042,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1646,39,1. Yes,4.30102999566398,73.77574327469459,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1647,32,1. Yes,4.25527250510331,70.47601964694451,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1648,48,1. Yes,4.85733249643127,128.680488220624,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1649,29,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1650,35,1. Yes,4.5910646070265,98.5993438603892,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1651,41,1. Yes,4.89209460269048,133.232350826567,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1652,52,1. Yes,4.90308998699194,134.705375118879,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1653,50,2. No,4.51851393987789,91.6992261117042,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1654,35,2. No,5.0791378144278205,160.635498596854,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
1655,27,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1656,57,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
1657,48,2. No,4.579783596616809,97.4932940453934,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1658,41,1. Yes,4.5854607295085,98.0483505056004,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
1659,59,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1660,55,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1661,54,1. Yes,4.89209460269048,133.232350826567,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1662,34,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1663,43,1. Yes,4.30102999566398,73.77574327469459,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1664,43,1. Yes,4.65321251377534,104.921506533664,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
1665,62,2. No,4.1276230495980295,62.0303046060726,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1666,45,2. No,4.579783596616809,97.4932940453934,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1667,40,1. Yes,4.982271233039571,145.80516337462498,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1668,33,1. Yes,4.41497334797082,82.6796372966372,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1669,45,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
1670,21,2. No,3.90308998699194,49.5553381215226,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1671,54,2. No,4.30102999566398,73.77574327469459,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
1672,43,2. No,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1673,54,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
1674,35,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1675,23,1. Yes,4.1205739312058505,61.5945831752282,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1676,61,1. Yes,4.713490543093941,111.440469567068,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1677,51,1. Yes,4.92941892571429,138.299126920883,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1678,43,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1679,20,2. No,4.32221929473392,75.3556793180091,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1680,51,1. Yes,4.93449845124357,139.00340805947,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
1681,65,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1682,37,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1683,24,2. No,4.19318027356535,66.2330957333126,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1684,36,1. Yes,4.29446622616159,73.29308207228809,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1685,45,2. No,4.8750612633917,130.982177377461,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1686,33,1. Yes,5.62321723414596,276.778413321176,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1687,36,2. No,4.46487687145819,86.9103277389946,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1688,32,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1689,45,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1690,51,2. No,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1691,33,1. Yes,4.91907809237607,136.876367635184,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1692,47,1. Yes,4.431363764158991,84.0459576539924,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
1693,37,1. Yes,5.278753600952831,196.125272594255,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1694,41,1. Yes,4.79934054945358,121.430313822622,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1695,23,2. No,4.56848333727166,96.3977959023552,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1696,57,1. Yes,4.85733249643127,128.680488220624,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1697,61,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1698,47,1. Yes,4.447158031342219,85.3839403789827,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1699,29,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
1700,37,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1701,57,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1702,39,2. No,4.39794000867204,81.2832532842527,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
1703,59,1. Yes,4.982271233039571,145.80516337462498,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1704,31,1. Yes,5.00432137378264,149.055895589404,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1705,26,2. No,4.579783596616809,97.4932940453934,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1706,51,1. Yes,4.770852011642139,118.019753340006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1707,38,2. No,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1708,51,2. No,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
1709,50,1. Yes,4.38021124171161,79.8549003093467,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1710,32,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1711,38,1. Yes,5.0791812460476295,160.642475408263,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1712,49,1. Yes,5.17609125905568,176.98965048987702,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1713,40,1. Yes,4.30102999566398,73.77574327469459,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1714,60,1. Yes,5.041392685158231,154.68529299563,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
1715,30,1. Yes,4.623249290397901,101.82435207568,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1716,41,1. Yes,4.8750612633917,130.982177377461,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1717,32,1. Yes,4.7403626894942406,114.475713290347,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1718,26,1. Yes,4.662757831681571,105.927810775063,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1719,41,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
1720,53,1. Yes,4.90308998699194,134.705375118879,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1721,35,2. No,4.579783596616809,97.4932940453934,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1722,50,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1723,43,1. Yes,5.14612803567824,171.765132627508,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1724,50,1. Yes,4.216957207361101,67.8267871319966,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1725,19,2. No,4.30102999566398,73.77574327469459,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1726,42,2. No,4.51851393987789,91.6992261117042,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1727,53,1. Yes,4.20411998265593,66.9616443217359,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
1728,22,2. No,4.55630250076729,95.23071256698192,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
1729,49,1. Yes,4.5910646070265,98.5993438603892,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1730,33,1. Yes,4.69897000433602,109.833985642199,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1731,31,1. Yes,4.39794000867204,81.2832532842527,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1732,43,1. Yes,4.50514997831991,90.48191335664008,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1733,57,2. No,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1734,40,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1735,48,1. Yes,4.43710021942166,84.5294690248517,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1736,46,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1737,58,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1738,50,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
1739,38,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1740,33,1. Yes,4.6190933306267405,101.402052302992,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1741,52,1. Yes,5.00432137378264,149.055895589404,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1742,48,2. No,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1743,53,2. No,5.0791812460476295,160.642475408263,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1744,37,1. Yes,4.77815125038364,118.884359339886,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1745,43,2. No,4.782522787298389,119.405204322401,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1746,54,1. Yes,4.681241237375589,107.903923866876,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1747,41,1. Yes,5.04257551244019,154.86836723155898,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1748,57,2. No,4.32221929473392,75.3556793180091,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
1749,54,1. Yes,4.77524625974024,118.539502533774,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1750,25,1. Yes,4.342422680822209,76.8936025176112,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1751,35,2. No,4.130333768495009,62.198679430261,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
1752,29,1. Yes,5.20411998265593,182.020620963512,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1753,36,1. Yes,5.59061783348625,267.901086855275,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1754,43,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
1755,41,1. Yes,5.23044892137827,186.876677628007,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1756,52,2. No,4.278753600952831,72.15045568157129,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1757,48,2. No,3.90308998699194,49.5553381215226,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1758,51,2. No,4.39794000867204,81.2832532842527,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1759,55,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1760,37,2. No,4.579783596616809,97.4932940453934,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1761,48,1. Yes,4.7160033436348,111.720849360989,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1762,42,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1763,43,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1764,32,2. No,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1765,33,1. Yes,4.431363764158991,84.0459576539924,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
1766,48,2. No,4.3617278360175895,78.39246680098371,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1767,20,2. No,3.83657727484065,46.366502741286205,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1768,43,1. Yes,4.88930170250631,132.860765311572,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1769,58,1. Yes,4.1205739312058505,61.5945831752282,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1770,38,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1771,23,2. No,4.19312459835446,66.2294082943902,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1772,54,1. Yes,4.690196080028509,108.874525834712,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1773,66,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
1774,47,1. Yes,5.02938377768521,152.838800991182,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1775,35,2. No,4.342422680822209,76.8936025176112,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1776,39,1. Yes,4.96378782734556,143.134940811134,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1777,35,1. Yes,4.82994669594164,125.20428658029,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1778,40,1. Yes,4.32559775286002,75.610695863947,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1779,41,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
1780,40,1. Yes,5.17609125905568,176.98965048987702,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1781,50,2. No,4.0791812460476295,59.097064081589096,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
1782,35,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1783,43,2. No,4.55630250076729,95.23071256698192,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
1784,26,1. Yes,4.65321251377534,104.921506533664,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1785,23,2. No,3.90308998699194,49.5553381215226,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1786,61,2. No,4.8750612633917,130.982177377461,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1787,24,1. Yes,3.77815125038364,43.7351116779821,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
1788,66,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1789,50,1. Yes,4.69897000433602,109.833985642199,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1790,22,2. No,4.318063334962759,75.0431540173515,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1791,62,1. Yes,4.51851393987789,91.6992261117042,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1792,55,1. Yes,4.662757831681571,105.927810775063,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1793,41,2. No,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1794,54,1. Yes,5.13672056715641,170.156834417801,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1795,29,2. No,4.92941892571429,138.299126920883,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
1796,39,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
1797,71,2. No,4.47712125471966,87.98103278560541,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
1798,22,1. Yes,4.3617278360175895,78.39246680098371,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1799,48,2. No,4.81291335664286,123.089699847943,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1800,35,1. Yes,4.75587485567249,116.265324062503,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
1801,46,2. No,4.50514997831991,90.48191335664008,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
1802,51,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1803,55,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1804,36,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1805,57,2. No,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1806,21,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1807,60,1. Yes,4.85733249643127,128.680488220624,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1808,41,2. No,4.30102999566398,73.77574327469459,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
1809,56,1. Yes,4.937016107464809,139.353811767493,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
1810,32,1. Yes,4.54406804435028,94.0727147457005,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1811,32,1. Yes,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1812,36,1. Yes,4.681241237375589,107.903923866876,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1813,28,2. No,4.16731733474818,64.5420748732979,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1814,60,2. No,4.92941892571429,138.299126920883,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
1815,41,1. Yes,4.4913616938342695,89.2428846644714,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1816,55,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
1817,36,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
1818,46,1. Yes,4.50514997831991,90.48191335664008,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1819,62,2. No,4.494154594018441,89.49247951800008,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1820,44,2. No,4.63245729218472,102.766280877288,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1821,36,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1822,41,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1823,22,1. Yes,4.7403626894942406,114.475713290347,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1824,51,1. Yes,4.86740855652279,129.983634818897,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1825,57,1. Yes,4.70757017609794,110.782650276254,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
1826,55,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1827,36,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1828,43,1. Yes,5.62321723414596,276.778413321176,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1829,38,2. No,3.17609125905568,23.9529444789965,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1830,27,2. No,4.643452676486191,103.90247060316,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1831,32,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1832,44,2. No,4.27230584440209,71.6867436659172,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
